course_id,student_id,course_code,course_title,credit,semester,faculty,section,enrolled_status
CRS030701,2026035100000307,BUS101,Principles of Management,3.0,3,Dr. Rahman,C,Enrolled
CRS030702,2026035100000307,BUS203,Business Communication,3.0,3,Mr. Chowdhury,C,Enrolled
CRS030703,2026035100000307,FIN221,Corporate Finance,3.0,3,Prof. Sultana,C,Enrolled
CRS030704,2026035100000307,MKT301,Marketing Management,3.0,3,Dr. Rahman,C,Enrolled
CRS030705,2026035100000307,ACC211,Financial Accounting,3.0,3,Ms. Akter,C,Enrolled
CRS030801,2026045200000308,ENG101,Composition and Rhetoric,3.0,4,Mr. Chowdhury,D,Enrolled
CRS030802,2026045200000308,ENG205,Bangladeshi Literature,3.0,4,Mr. Chowdhury,D,Enrolled
CRS030803,2026045200000308,ENG221,Phonetics,3.0,4,Dr. Rahman,D,Enrolled
CRS030804,2026045200000308,ENG303,Postcolonial Studies,3.0,4,Prof. Sultana,D,Enrolled
CRS030805,2026045200000308,ENG315,ELT Methods,3.0,4,Mr. Chowdhury,D,Enrolled
CRS030901,2026055300000309,LAW101,Legal System of Bangladesh,3.0,5,Ms. Akter,A,Enrolled
CRS030902,2026055300000309,LAW203,Constitutional Law,3.0,5,Prof. Sultana,A,Enrolled
CRS030903,2026055300000309,LAW221,Criminal Law,3.0,5,Ms. Akter,A,Enrolled
CRS030904,2026055300000309,LAW303,Contract Law,3.0,5,Prof. Sultana,A,Enrolled
CRS030905,2026055300000309,LAW315,Land Laws,3.0,5,Dr. Rahman,A,Enrolled
CRS031001,2026065400000310,PHR101,Pharmaceutical Chemistry,3.0,6,Ms. Akter,B,Enrolled
CRS031002,2026065400000310,PHR203,Pharmacognosy,3.0,6,Ms. Akter,B,Enrolled
CRS031003,2026065400000310,PHR221,Human Physiology,3.0,6,Ms. Akter,B,Enrolled
CRS031004,2026065400000310,PHR303,Clinical Pharmacy,3.0,6,Mr. Chowdhury,B,Enrolled
CRS031005,2026065400000310,PHR315,Dosage Form Design,3.0,6,Dr. Karim,B,Enrolled
CRS031101,2026075500000311,CE101,Engineering Drawing,3.0,7,Dr. Karim,C,Enrolled
CRS031102,2026075500000311,CE203,Structural Mechanics,3.0,7,Dr. Karim,C,Enrolled
CRS031103,2026075500000311,CE221,Surveying,3.0,7,Dr. Rahman,C,Enrolled
CRS031104,2026075500000311,CE303,Transportation Engineering,3.0,7,Mr. Chowdhury,C,Enrolled
CRS031105,2026075500000311,CE315,Environmental Engineering,3.0,7,Dr. Karim,C,Enrolled
CRS031201,2026085600000312,ECO101,Microeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS031202,2026085600000312,ECO203,Macroeconomics,3.0,8,Ms. Akter,D,Enrolled
CRS031203,2026085600000312,ECO221,Bangladesh Economy,3.0,8,Dr. Rahman,D,Enrolled
CRS031204,2026085600000312,ECO303,Development Economics,3.0,8,Dr. Rahman,D,Enrolled
CRS031205,2026085600000312,ECO315,Econometrics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS031301,2026014900000313,CSE101,Structured Programming,3.0,1,Prof. Sultana,A,Enrolled
CRS031302,2026014900000313,CSE203,Data Structures,3.0,1,Dr. Rahman,A,Enrolled
CRS031303,2026014900000313,CSE211,Database Systems,3.0,1,Prof. Sultana,A,Enrolled
CRS031304,2026014900000313,CSE305,Operating Systems,3.0,1,Dr. Karim,A,Enrolled
CRS031305,2026014900000313,CSE321,Artificial Intelligence,3.0,1,Mr. Chowdhury,A,Enrolled
CRS031401,2026025000000314,EEE101,Electrical Circuits,3.0,2,Prof. Sultana,B,Enrolled
CRS031402,2026025000000314,EEE203,Digital Electronics,3.0,2,Dr. Rahman,B,Enrolled
CRS031403,2026025000000314,EEE221,Signals and Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS031404,2026025000000314,EEE303,Power Systems,3.0,2,Ms. Akter,B,Enrolled
CRS031405,2026025000000314,EEE315,Control Systems,3.0,2,Ms. Akter,B,Enrolled
CRS031501,2026035100000315,BUS101,Principles of Management,3.0,3,Dr. Rahman,C,Enrolled
CRS031502,2026035100000315,BUS203,Business Communication,3.0,3,Prof. Sultana,C,Enrolled
CRS031503,2026035100000315,FIN221,Corporate Finance,3.0,3,Dr. Rahman,C,Enrolled
CRS031504,2026035100000315,MKT301,Marketing Management,3.0,3,Prof. Sultana,C,Enrolled
CRS031505,2026035100000315,ACC211,Financial Accounting,3.0,3,Prof. Sultana,C,Enrolled
CRS031601,2026045200000316,ENG101,Composition and Rhetoric,3.0,4,Dr. Rahman,D,Enrolled
CRS031602,2026045200000316,ENG205,Bangladeshi Literature,3.0,4,Dr. Rahman,D,Enrolled
CRS031603,2026045200000316,ENG221,Phonetics,3.0,4,Dr. Rahman,D,Enrolled
CRS031604,2026045200000316,ENG303,Postcolonial Studies,3.0,4,Mr. Chowdhury,D,Enrolled
CRS031605,2026045200000316,ENG315,ELT Methods,3.0,4,Dr. Karim,D,Enrolled
CRS031701,2026055300000317,LAW101,Legal System of Bangladesh,3.0,5,Mr. Chowdhury,A,Enrolled
CRS031702,2026055300000317,LAW203,Constitutional Law,3.0,5,Prof. Sultana,A,Enrolled
CRS031703,2026055300000317,LAW221,Criminal Law,3.0,5,Prof. Sultana,A,Enrolled
CRS031704,2026055300000317,LAW303,Contract Law,3.0,5,Dr. Rahman,A,Enrolled
CRS031705,2026055300000317,LAW315,Land Laws,3.0,5,Ms. Akter,A,Enrolled
CRS031801,2026065400000318,PHR101,Pharmaceutical Chemistry,3.0,6,Dr. Rahman,B,Enrolled
CRS031802,2026065400000318,PHR203,Pharmacognosy,3.0,6,Dr. Rahman,B,Enrolled
CRS031803,2026065400000318,PHR221,Human Physiology,3.0,6,Dr. Rahman,B,Enrolled
CRS031804,2026065400000318,PHR303,Clinical Pharmacy,3.0,6,Mr. Chowdhury,B,Enrolled
CRS031805,2026065400000318,PHR315,Dosage Form Design,3.0,6,Prof. Sultana,B,Enrolled
CRS031901,2026075500000319,CE101,Engineering Drawing,3.0,7,Mr. Chowdhury,C,Enrolled
CRS031902,2026075500000319,CE203,Structural Mechanics,3.0,7,Mr. Chowdhury,C,Enrolled
CRS031903,2026075500000319,CE221,Surveying,3.0,7,Ms. Akter,C,Enrolled
CRS031904,2026075500000319,CE303,Transportation Engineering,3.0,7,Dr. Rahman,C,Enrolled
CRS031905,2026075500000319,CE315,Environmental Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS032001,2026085600000320,ECO101,Microeconomics,3.0,8,Dr. Rahman,D,Enrolled
CRS032002,2026085600000320,ECO203,Macroeconomics,3.0,8,Prof. Sultana,D,Enrolled
CRS032003,2026085600000320,ECO221,Bangladesh Economy,3.0,8,Dr. Rahman,D,Enrolled
CRS032004,2026085600000320,ECO303,Development Economics,3.0,8,Dr. Rahman,D,Enrolled
CRS032005,2026085600000320,ECO315,Econometrics,3.0,8,Prof. Sultana,D,Enrolled
CRS032101,2026014900000321,CSE101,Structured Programming,3.0,1,Mr. Chowdhury,A,Enrolled
CRS032102,2026014900000321,CSE203,Data Structures,3.0,1,Ms. Akter,A,Enrolled
CRS032103,2026014900000321,CSE211,Database Systems,3.0,1,Ms. Akter,A,Enrolled
CRS032104,2026014900000321,CSE305,Operating Systems,3.0,1,Ms. Akter,A,Enrolled
CRS032105,2026014900000321,CSE321,Artificial Intelligence,3.0,1,Ms. Akter,A,Enrolled
CRS032201,2026025000000322,EEE101,Electrical Circuits,3.0,2,Prof. Sultana,B,Enrolled
CRS032202,2026025000000322,EEE203,Digital Electronics,3.0,2,Mr. Chowdhury,B,Enrolled
CRS032203,2026025000000322,EEE221,Signals and Systems,3.0,2,Ms. Akter,B,Enrolled
CRS032204,2026025000000322,EEE303,Power Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS032205,2026025000000322,EEE315,Control Systems,3.0,2,Dr. Karim,B,Enrolled
CRS032301,2026035100000323,BUS101,Principles of Management,3.0,3,Mr. Chowdhury,C,Enrolled
CRS032302,2026035100000323,BUS203,Business Communication,3.0,3,Mr. Chowdhury,C,Enrolled
CRS032303,2026035100000323,FIN221,Corporate Finance,3.0,3,Dr. Karim,C,Enrolled
CRS032304,2026035100000323,MKT301,Marketing Management,3.0,3,Prof. Sultana,C,Enrolled
CRS032305,2026035100000323,ACC211,Financial Accounting,3.0,3,Prof. Sultana,C,Enrolled
CRS032401,2026045200000324,ENG101,Composition and Rhetoric,3.0,4,Mr. Chowdhury,D,Enrolled
CRS032402,2026045200000324,ENG205,Bangladeshi Literature,3.0,4,Ms. Akter,D,Enrolled
CRS032403,2026045200000324,ENG221,Phonetics,3.0,4,Prof. Sultana,D,Enrolled
CRS032404,2026045200000324,ENG303,Postcolonial Studies,3.0,4,Ms. Akter,D,Enrolled
CRS032405,2026045200000324,ENG315,ELT Methods,3.0,4,Mr. Chowdhury,D,Enrolled
CRS032501,2026055300000325,LAW101,Legal System of Bangladesh,3.0,5,Ms. Akter,A,Enrolled
CRS032502,2026055300000325,LAW203,Constitutional Law,3.0,5,Prof. Sultana,A,Enrolled
CRS032503,2026055300000325,LAW221,Criminal Law,3.0,5,Dr. Rahman,A,Enrolled
CRS032504,2026055300000325,LAW303,Contract Law,3.0,5,Prof. Sultana,A,Enrolled
CRS032505,2026055300000325,LAW315,Land Laws,3.0,5,Mr. Chowdhury,A,Enrolled
CRS032601,2026065400000326,PHR101,Pharmaceutical Chemistry,3.0,6,Ms. Akter,B,Enrolled
CRS032602,2026065400000326,PHR203,Pharmacognosy,3.0,6,Mr. Chowdhury,B,Enrolled
CRS032603,2026065400000326,PHR221,Human Physiology,3.0,6,Dr. Rahman,B,Enrolled
CRS032604,2026065400000326,PHR303,Clinical Pharmacy,3.0,6,Dr. Karim,B,Enrolled
CRS032605,2026065400000326,PHR315,Dosage Form Design,3.0,6,Mr. Chowdhury,B,Enrolled
CRS032701,2026075500000327,CE101,Engineering Drawing,3.0,7,Dr. Rahman,C,Enrolled
CRS032702,2026075500000327,CE203,Structural Mechanics,3.0,7,Dr. Rahman,C,Enrolled
CRS032703,2026075500000327,CE221,Surveying,3.0,7,Dr. Rahman,C,Enrolled
CRS032704,2026075500000327,CE303,Transportation Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS032705,2026075500000327,CE315,Environmental Engineering,3.0,7,Mr. Chowdhury,C,Enrolled
CRS032801,2026085600000328,ECO101,Microeconomics,3.0,8,Dr. Rahman,D,Enrolled
CRS032802,2026085600000328,ECO203,Macroeconomics,3.0,8,Dr. Karim,D,Enrolled
CRS032803,2026085600000328,ECO221,Bangladesh Economy,3.0,8,Mr. Chowdhury,D,Enrolled
CRS032804,2026085600000328,ECO303,Development Economics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS032805,2026085600000328,ECO315,Econometrics,3.0,8,Prof. Sultana,D,Enrolled
CRS032901,2026014900000329,CSE101,Structured Programming,3.0,1,Prof. Sultana,A,Enrolled
CRS032902,2026014900000329,CSE203,Data Structures,3.0,1,Ms. Akter,A,Enrolled
CRS032903,2026014900000329,CSE211,Database Systems,3.0,1,Mr. Chowdhury,A,Enrolled
CRS032904,2026014900000329,CSE305,Operating Systems,3.0,1,Prof. Sultana,A,Enrolled
CRS032905,2026014900000329,CSE321,Artificial Intelligence,3.0,1,Prof. Sultana,A,Enrolled
CRS033001,2026025000000330,EEE101,Electrical Circuits,3.0,2,Mr. Chowdhury,B,Enrolled
CRS033002,2026025000000330,EEE203,Digital Electronics,3.0,2,Ms. Akter,B,Enrolled
CRS033003,2026025000000330,EEE221,Signals and Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS033004,2026025000000330,EEE303,Power Systems,3.0,2,Dr. Karim,B,Enrolled
CRS033005,2026025000000330,EEE315,Control Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS033101,2026035100000331,BUS101,Principles of Management,3.0,3,Dr. Rahman,C,Enrolled
CRS033102,2026035100000331,BUS203,Business Communication,3.0,3,Prof. Sultana,C,Enrolled
CRS033103,2026035100000331,FIN221,Corporate Finance,3.0,3,Mr. Chowdhury,C,Enrolled
CRS033104,2026035100000331,MKT301,Marketing Management,3.0,3,Dr. Karim,C,Enrolled
CRS033105,2026035100000331,ACC211,Financial Accounting,3.0,3,Dr. Rahman,C,Enrolled
CRS033201,2026045200000332,ENG101,Composition and Rhetoric,3.0,4,Mr. Chowdhury,D,Enrolled
CRS033202,2026045200000332,ENG205,Bangladeshi Literature,3.0,4,Dr. Karim,D,Enrolled
CRS033203,2026045200000332,ENG221,Phonetics,3.0,4,Dr. Rahman,D,Enrolled
CRS033204,2026045200000332,ENG303,Postcolonial Studies,3.0,4,Dr. Rahman,D,Enrolled
CRS033205,2026045200000332,ENG315,ELT Methods,3.0,4,Ms. Akter,D,Enrolled
CRS033301,2026055300000333,LAW101,Legal System of Bangladesh,3.0,5,Dr. Karim,A,Enrolled
CRS033302,2026055300000333,LAW203,Constitutional Law,3.0,5,Dr. Karim,A,Enrolled
CRS033303,2026055300000333,LAW221,Criminal Law,3.0,5,Dr. Rahman,A,Enrolled
CRS033304,2026055300000333,LAW303,Contract Law,3.0,5,Dr. Karim,A,Enrolled
CRS033305,2026055300000333,LAW315,Land Laws,3.0,5,Mr. Chowdhury,A,Enrolled
CRS033401,2026065400000334,PHR101,Pharmaceutical Chemistry,3.0,6,Prof. Sultana,B,Enrolled
CRS033402,2026065400000334,PHR203,Pharmacognosy,3.0,6,Dr. Rahman,B,Enrolled
CRS033403,2026065400000334,PHR221,Human Physiology,3.0,6,Ms. Akter,B,Enrolled
CRS033404,2026065400000334,PHR303,Clinical Pharmacy,3.0,6,Mr. Chowdhury,B,Enrolled
CRS033405,2026065400000334,PHR315,Dosage Form Design,3.0,6,Prof. Sultana,B,Enrolled
CRS033501,2026075500000335,CE101,Engineering Drawing,3.0,7,Ms. Akter,C,Enrolled
CRS033502,2026075500000335,CE203,Structural Mechanics,3.0,7,Prof. Sultana,C,Enrolled
CRS033503,2026075500000335,CE221,Surveying,3.0,7,Prof. Sultana,C,Enrolled
CRS033504,2026075500000335,CE303,Transportation Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS033505,2026075500000335,CE315,Environmental Engineering,3.0,7,Mr. Chowdhury,C,Enrolled
CRS033601,2026085600000336,ECO101,Microeconomics,3.0,8,Prof. Sultana,D,Enrolled
CRS033602,2026085600000336,ECO203,Macroeconomics,3.0,8,Ms. Akter,D,Enrolled
CRS033603,2026085600000336,ECO221,Bangladesh Economy,3.0,8,Prof. Sultana,D,Enrolled
CRS033604,2026085600000336,ECO303,Development Economics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS033605,2026085600000336,ECO315,Econometrics,3.0,8,Prof. Sultana,D,Enrolled
CRS033701,2026014900000337,CSE101,Structured Programming,3.0,1,Dr. Karim,A,Enrolled
CRS033702,2026014900000337,CSE203,Data Structures,3.0,1,Dr. Rahman,A,Enrolled
CRS033703,2026014900000337,CSE211,Database Systems,3.0,1,Ms. Akter,A,Enrolled
CRS033704,2026014900000337,CSE305,Operating Systems,3.0,1,Dr. Karim,A,Enrolled
CRS033705,2026014900000337,CSE321,Artificial Intelligence,3.0,1,Mr. Chowdhury,A,Enrolled
CRS033801,2026025000000338,EEE101,Electrical Circuits,3.0,2,Dr. Rahman,B,Enrolled
CRS033802,2026025000000338,EEE203,Digital Electronics,3.0,2,Ms. Akter,B,Enrolled
CRS033803,2026025000000338,EEE221,Signals and Systems,3.0,2,Dr. Karim,B,Enrolled
CRS033804,2026025000000338,EEE303,Power Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS033805,2026025000000338,EEE315,Control Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS033901,2026035100000339,BUS101,Principles of Management,3.0,3,Dr. Rahman,C,Enrolled
CRS033902,2026035100000339,BUS203,Business Communication,3.0,3,Prof. Sultana,C,Enrolled
CRS033903,2026035100000339,FIN221,Corporate Finance,3.0,3,Prof. Sultana,C,Enrolled
CRS033904,2026035100000339,MKT301,Marketing Management,3.0,3,Ms. Akter,C,Enrolled
CRS033905,2026035100000339,ACC211,Financial Accounting,3.0,3,Prof. Sultana,C,Enrolled
CRS034001,2026045200000340,ENG101,Composition and Rhetoric,3.0,4,Dr. Rahman,D,Enrolled
CRS034002,2026045200000340,ENG205,Bangladeshi Literature,3.0,4,Dr. Karim,D,Enrolled
CRS034003,2026045200000340,ENG221,Phonetics,3.0,4,Ms. Akter,D,Enrolled
CRS034004,2026045200000340,ENG303,Postcolonial Studies,3.0,4,Mr. Chowdhury,D,Enrolled
CRS034005,2026045200000340,ENG315,ELT Methods,3.0,4,Dr. Karim,D,Enrolled
CRS034101,2026055300000341,LAW101,Legal System of Bangladesh,3.0,5,Prof. Sultana,A,Enrolled
CRS034102,2026055300000341,LAW203,Constitutional Law,3.0,5,Prof. Sultana,A,Enrolled
CRS034103,2026055300000341,LAW221,Criminal Law,3.0,5,Dr. Rahman,A,Enrolled
CRS034104,2026055300000341,LAW303,Contract Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS034105,2026055300000341,LAW315,Land Laws,3.0,5,Ms. Akter,A,Enrolled
CRS034201,2026065400000342,PHR101,Pharmaceutical Chemistry,3.0,6,Ms. Akter,B,Enrolled
CRS034202,2026065400000342,PHR203,Pharmacognosy,3.0,6,Prof. Sultana,B,Enrolled
CRS034203,2026065400000342,PHR221,Human Physiology,3.0,6,Dr. Karim,B,Enrolled
CRS034204,2026065400000342,PHR303,Clinical Pharmacy,3.0,6,Ms. Akter,B,Enrolled
CRS034205,2026065400000342,PHR315,Dosage Form Design,3.0,6,Dr. Rahman,B,Enrolled
CRS034301,2026075500000343,CE101,Engineering Drawing,3.0,7,Dr. Rahman,C,Enrolled
CRS034302,2026075500000343,CE203,Structural Mechanics,3.0,7,Mr. Chowdhury,C,Enrolled
CRS034303,2026075500000343,CE221,Surveying,3.0,7,Prof. Sultana,C,Enrolled
CRS034304,2026075500000343,CE303,Transportation Engineering,3.0,7,Dr. Rahman,C,Enrolled
CRS034305,2026075500000343,CE315,Environmental Engineering,3.0,7,Dr. Rahman,C,Enrolled
CRS034401,2026085600000344,ECO101,Microeconomics,3.0,8,Ms. Akter,D,Enrolled
CRS034402,2026085600000344,ECO203,Macroeconomics,3.0,8,Prof. Sultana,D,Enrolled
CRS034403,2026085600000344,ECO221,Bangladesh Economy,3.0,8,Ms. Akter,D,Enrolled
CRS034404,2026085600000344,ECO303,Development Economics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS034405,2026085600000344,ECO315,Econometrics,3.0,8,Dr. Karim,D,Enrolled
CRS034501,2026014900000345,CSE101,Structured Programming,3.0,1,Dr. Karim,A,Enrolled
CRS034502,2026014900000345,CSE203,Data Structures,3.0,1,Dr. Karim,A,Enrolled
CRS034503,2026014900000345,CSE211,Database Systems,3.0,1,Dr. Rahman,A,Enrolled
CRS034504,2026014900000345,CSE305,Operating Systems,3.0,1,Prof. Sultana,A,Enrolled
CRS034505,2026014900000345,CSE321,Artificial Intelligence,3.0,1,Ms. Akter,A,Enrolled
CRS034601,2026025000000346,EEE101,Electrical Circuits,3.0,2,Mr. Chowdhury,B,Enrolled
CRS034602,2026025000000346,EEE203,Digital Electronics,3.0,2,Dr. Karim,B,Enrolled
CRS034603,2026025000000346,EEE221,Signals and Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS034604,2026025000000346,EEE303,Power Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS034605,2026025000000346,EEE315,Control Systems,3.0,2,Ms. Akter,B,Enrolled
CRS034701,2026035100000347,BUS101,Principles of Management,3.0,3,Ms. Akter,C,Enrolled
CRS034702,2026035100000347,BUS203,Business Communication,3.0,3,Dr. Rahman,C,Enrolled
CRS034703,2026035100000347,FIN221,Corporate Finance,3.0,3,Dr. Karim,C,Enrolled
CRS034704,2026035100000347,MKT301,Marketing Management,3.0,3,Prof. Sultana,C,Enrolled
CRS034705,2026035100000347,ACC211,Financial Accounting,3.0,3,Ms. Akter,C,Enrolled
CRS034801,2026045200000348,ENG101,Composition and Rhetoric,3.0,4,Dr. Rahman,D,Enrolled
CRS034802,2026045200000348,ENG205,Bangladeshi Literature,3.0,4,Mr. Chowdhury,D,Enrolled
CRS034803,2026045200000348,ENG221,Phonetics,3.0,4,Dr. Rahman,D,Enrolled
CRS034804,2026045200000348,ENG303,Postcolonial Studies,3.0,4,Mr. Chowdhury,D,Enrolled
CRS034805,2026045200000348,ENG315,ELT Methods,3.0,4,Prof. Sultana,D,Enrolled
CRS034901,2026055300000349,LAW101,Legal System of Bangladesh,3.0,5,Dr. Rahman,A,Enrolled
CRS034902,2026055300000349,LAW203,Constitutional Law,3.0,5,Prof. Sultana,A,Enrolled
CRS034903,2026055300000349,LAW221,Criminal Law,3.0,5,Prof. Sultana,A,Enrolled
CRS034904,2026055300000349,LAW303,Contract Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS034905,2026055300000349,LAW315,Land Laws,3.0,5,Prof. Sultana,A,Enrolled
CRS035001,2026065400000350,PHR101,Pharmaceutical Chemistry,3.0,6,Dr. Rahman,B,Enrolled
CRS035002,2026065400000350,PHR203,Pharmacognosy,3.0,6,Dr. Karim,B,Enrolled
CRS035003,2026065400000350,PHR221,Human Physiology,3.0,6,Prof. Sultana,B,Enrolled
CRS035004,2026065400000350,PHR303,Clinical Pharmacy,3.0,6,Ms. Akter,B,Enrolled
CRS035005,2026065400000350,PHR315,Dosage Form Design,3.0,6,Dr. Karim,B,Enrolled
CRS035101,2026075500000351,CE101,Engineering Drawing,3.0,7,Dr. Karim,C,Enrolled
CRS035102,2026075500000351,CE203,Structural Mechanics,3.0,7,Ms. Akter,C,Enrolled
CRS035103,2026075500000351,CE221,Surveying,3.0,7,Dr. Rahman,C,Enrolled
CRS035104,2026075500000351,CE303,Transportation Engineering,3.0,7,Dr. Rahman,C,Enrolled
CRS035105,2026075500000351,CE315,Environmental Engineering,3.0,7,Dr. Rahman,C,Enrolled
CRS035201,2026085600000352,ECO101,Microeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS035202,2026085600000352,ECO203,Macroeconomics,3.0,8,Prof. Sultana,D,Enrolled
CRS035203,2026085600000352,ECO221,Bangladesh Economy,3.0,8,Ms. Akter,D,Enrolled
CRS035204,2026085600000352,ECO303,Development Economics,3.0,8,Prof. Sultana,D,Enrolled
CRS035205,2026085600000352,ECO315,Econometrics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS035301,2026014900000353,CSE101,Structured Programming,3.0,1,Dr. Karim,A,Enrolled
CRS035302,2026014900000353,CSE203,Data Structures,3.0,1,Dr. Rahman,A,Enrolled
CRS035303,2026014900000353,CSE211,Database Systems,3.0,1,Dr. Karim,A,Enrolled
CRS035304,2026014900000353,CSE305,Operating Systems,3.0,1,Prof. Sultana,A,Enrolled
CRS035305,2026014900000353,CSE321,Artificial Intelligence,3.0,1,Dr. Karim,A,Enrolled
CRS035401,2026025000000354,EEE101,Electrical Circuits,3.0,2,Dr. Karim,B,Enrolled
CRS035402,2026025000000354,EEE203,Digital Electronics,3.0,2,Dr. Rahman,B,Enrolled
CRS035403,2026025000000354,EEE221,Signals and Systems,3.0,2,Ms. Akter,B,Enrolled
CRS035404,2026025000000354,EEE303,Power Systems,3.0,2,Ms. Akter,B,Enrolled
CRS035405,2026025000000354,EEE315,Control Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS035501,2026035100000355,BUS101,Principles of Management,3.0,3,Dr. Rahman,C,Enrolled
CRS035502,2026035100000355,BUS203,Business Communication,3.0,3,Ms. Akter,C,Enrolled
CRS035503,2026035100000355,FIN221,Corporate Finance,3.0,3,Mr. Chowdhury,C,Enrolled
CRS035504,2026035100000355,MKT301,Marketing Management,3.0,3,Ms. Akter,C,Enrolled
CRS035505,2026035100000355,ACC211,Financial Accounting,3.0,3,Prof. Sultana,C,Enrolled
CRS035601,2026045200000356,ENG101,Composition and Rhetoric,3.0,4,Prof. Sultana,D,Enrolled
CRS035602,2026045200000356,ENG205,Bangladeshi Literature,3.0,4,Dr. Karim,D,Enrolled
CRS035603,2026045200000356,ENG221,Phonetics,3.0,4,Dr. Karim,D,Enrolled
CRS035604,2026045200000356,ENG303,Postcolonial Studies,3.0,4,Ms. Akter,D,Enrolled
CRS035605,2026045200000356,ENG315,ELT Methods,3.0,4,Dr. Rahman,D,Enrolled
CRS035701,2026055300000357,LAW101,Legal System of Bangladesh,3.0,5,Ms. Akter,A,Enrolled
CRS035702,2026055300000357,LAW203,Constitutional Law,3.0,5,Prof. Sultana,A,Enrolled
CRS035703,2026055300000357,LAW221,Criminal Law,3.0,5,Ms. Akter,A,Enrolled
CRS035704,2026055300000357,LAW303,Contract Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS035705,2026055300000357,LAW315,Land Laws,3.0,5,Mr. Chowdhury,A,Enrolled
CRS035801,2026065400000358,PHR101,Pharmaceutical Chemistry,3.0,6,Prof. Sultana,B,Enrolled
CRS035802,2026065400000358,PHR203,Pharmacognosy,3.0,6,Ms. Akter,B,Enrolled
CRS035803,2026065400000358,PHR221,Human Physiology,3.0,6,Mr. Chowdhury,B,Enrolled
CRS035804,2026065400000358,PHR303,Clinical Pharmacy,3.0,6,Dr. Rahman,B,Enrolled
CRS035805,2026065400000358,PHR315,Dosage Form Design,3.0,6,Dr. Rahman,B,Enrolled
CRS035901,2026075500000359,CE101,Engineering Drawing,3.0,7,Dr. Rahman,C,Enrolled
CRS035902,2026075500000359,CE203,Structural Mechanics,3.0,7,Mr. Chowdhury,C,Enrolled
CRS035903,2026075500000359,CE221,Surveying,3.0,7,Dr. Rahman,C,Enrolled
CRS035904,2026075500000359,CE303,Transportation Engineering,3.0,7,Dr. Karim,C,Enrolled
CRS035905,2026075500000359,CE315,Environmental Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS036001,2026085600000360,ECO101,Microeconomics,3.0,8,Dr. Rahman,D,Enrolled
CRS036002,2026085600000360,ECO203,Macroeconomics,3.0,8,Dr. Rahman,D,Enrolled
CRS036003,2026085600000360,ECO221,Bangladesh Economy,3.0,8,Prof. Sultana,D,Enrolled
