exam_id,student_id,semester,course_code,exam_type,exam_date,marks,grade,gpa
EXM023005,2026065400000230,6,PHR315,Final,2026-07-16,93,A+,4.00
EXM023101,2026075500000231,7,CE101,Final,2026-07-13,56,B-,2.75
EXM023102,2026075500000231,7,CE203,Final,2026-07-14,61,B,3.00
EXM023103,2026075500000231,7,CE221,Final,2026-07-15,61,B,3.00
EXM023104,2026075500000231,7,CE303,Final,2026-07-16,54,C+,2.50
EXM023105,2026075500000231,7,CE315,Final,2026-07-17,73,A-,3.50
EXM023201,2026085600000232,8,ECO101,Final,2026-07-14,65,B+,3.25
EXM023202,2026085600000232,8,ECO203,Final,2026-07-15,78,A,3.75
EXM023203,2026085600000232,8,ECO221,Final,2026-07-16,50,C+,2.50
EXM023204,2026085600000232,8,ECO303,Final,2026-07-17,48,C,2.25
EXM023205,2026085600000232,8,ECO315,Final,2026-07-18,42,D,2.00
EXM023301,2026014900000233,1,CSE101,Final,2026-07-15,70,A-,3.50
EXM023302,2026014900000233,1,CSE203,Final,2026-07-16,52,C+,2.50
EXM023303,2026014900000233,1,CSE211,Final,2026-07-17,86,A+,4.00
EXM023304,2026014900000233,1,CSE305,Final,2026-07-18,44,D,2.00
EXM023305,2026014900000233,1,CSE321,Final,2026-07-19,54,C+,2.50
EXM023401,2026025000000234,2,EEE101,Final,2026-07-16,41,D,2.00
EXM023402,2026025000000234,2,EEE203,Final,2026-07-17,73,A-,3.50
EXM023403,2026025000000234,2,EEE221,Final,2026-07-18,59,B-,2.75
EXM023404,2026025000000234,2,EEE303,Final,2026-07-19,43,D,2.00
EXM023405,2026025000000234,2,EEE315,Final,2026-07-20,67,B+,3.25
EXM023501,2026035100000235,3,BUS101,Final,2026-07-17,85,A+,4.00
EXM023502,2026035100000235,3,BUS203,Final,2026-07-18,80,A+,4.00
EXM023503,2026035100000235,3,FIN221,Final,2026-07-19,56,B-,2.75
EXM023504,2026035100000235,3,MKT301,Final,2026-07-20,76,A,3.75
EXM023505,2026035100000235,3,ACC211,Final,2026-07-21,61,B,3.00
EXM023601,2026045200000236,4,ENG101,Final,2026-07-18,66,B+,3.25
EXM023602,2026045200000236,4,ENG205,Final,2026-07-19,68,B+,3.25
EXM023603,2026045200000236,4,ENG221,Final,2026-07-20,63,B,3.00
EXM023604,2026045200000236,4,ENG303,Final,2026-07-21,41,D,2.00
EXM023605,2026045200000236,4,ENG315,Final,2026-07-22,95,A+,4.00
EXM023701,2026055300000237,5,LAW101,Final,2026-07-19,67,B+,3.25
EXM023702,2026055300000237,5,LAW203,Final,2026-07-20,96,A+,4.00
EXM023703,2026055300000237,5,LAW221,Final,2026-07-21,63,B,3.00
EXM023704,2026055300000237,5,LAW303,Final,2026-07-22,80,A+,4.00
EXM023705,2026055300000237,5,LAW315,Final,2026-07-23,94,A+,4.00
EXM023801,2026065400000238,6,PHR101,Final,2026-07-20,92,A+,4.00
EXM023802,2026065400000238,6,PHR203,Final,2026-07-21,87,A+,4.00
EXM023803,2026065400000238,6,PHR221,Final,2026-07-22,92,A+,4.00
EXM023804,2026065400000238,6,PHR303,Final,2026-07-23,78,A,3.75
EXM023805,2026065400000238,6,PHR315,Final,2026-07-24,72,A-,3.50
EXM023901,2026075500000239,7,CE101,Final,2026-07-21,71,A-,3.50
EXM023902,2026075500000239,7,CE203,Final,2026-07-22,40,D,2.00
EXM023903,2026075500000239,7,CE221,Final,2026-07-23,85,A+,4.00
EXM023904,2026075500000239,7,CE303,Final,2026-07-24,76,A,3.75
EXM023905,2026075500000239,7,CE315,Final,2026-07-25,92,A+,4.00
EXM024001,2026085600000240,8,ECO101,Final,2026-07-02,91,A+,4.00
EXM024002,2026085600000240,8,ECO203,Final,2026-07-03,58,B-,2.75
EXM024003,2026085600000240,8,ECO221,Final,2026-07-04,76,A,3.75
EXM024004,2026085600000240,8,ECO303,Final,2026-07-05,78,A,3.75
EXM024005,2026085600000240,8,ECO315,Final,2026-07-06,68,B+,3.25
EXM024101,2026014900000241,1,CSE101,Final,2026-07-03,88,A+,4.00
EXM024102,2026014900000241,1,CSE203,Final,2026-07-04,51,C+,2.50
EXM024103,2026014900000241,1,CSE211,Final,2026-07-05,60,B,3.00
EXM024104,2026014900000241,1,CSE305,Final,2026-07-06,82,A+,4.00
EXM024105,2026014900000241,1,CSE321,Final,2026-07-07,60,B,3.00
EXM024201,2026025000000242,2,EEE101,Final,2026-07-04,82,A+,4.00
EXM024202,2026025000000242,2,EEE203,Final,2026-07-05,44,D,2.00
EXM024203,2026025000000242,2,EEE221,Final,2026-07-06,58,B-,2.75
EXM024204,2026025000000242,2,EEE303,Final,2026-07-07,75,A,3.75
EXM024205,2026025000000242,2,EEE315,Final,2026-07-08,50,C+,2.50
EXM024301,2026035100000243,3,BUS101,Final,2026-07-05,55,B-,2.75
EXM024302,2026035100000243,3,BUS203,Final,2026-07-06,90,A+,4.00
EXM024303,2026035100000243,3,FIN221,Final,2026-07-07,48,C,2.25
EXM024304,2026035100000243,3,MKT301,Final,2026-07-08,69,B+,3.25
EXM024305,2026035100000243,3,ACC211,Final,2026-07-09,83,A+,4.00
EXM024401,2026045200000244,4,ENG101,Final,2026-07-06,57,B-,2.75
EXM024402,2026045200000244,4,ENG205,Final,2026-07-07,86,A+,4.00
EXM024403,2026045200000244,4,ENG221,Final,2026-07-08,84,A+,4.00
EXM024404,2026045200000244,4,ENG303,Final,2026-07-09,42,D,2.00
EXM024405,2026045200000244,4,ENG315,Final,2026-07-10,59,B-,2.75
EXM024501,2026055300000245,5,LAW101,Final,2026-07-07,95,A+,4.00
EXM024502,2026055300000245,5,LAW203,Final,2026-07-08,70,A-,3.50
EXM024503,2026055300000245,5,LAW221,Final,2026-07-09,77,A,3.75
EXM024504,2026055300000245,5,LAW303,Final,2026-07-10,84,A+,4.00
EXM024505,2026055300000245,5,LAW315,Final,2026-07-11,79,A,3.75
EXM024601,2026065400000246,6,PHR101,Final,2026-07-08,59,B-,2.75
EXM024602,2026065400000246,6,PHR203,Final,2026-07-09,40,D,2.00
EXM024603,2026065400000246,6,PHR221,Final,2026-07-10,61,B,3.00
EXM024604,2026065400000246,6,PHR303,Final,2026-07-11,83,A+,4.00
EXM024605,2026065400000246,6,PHR315,Final,2026-07-12,79,A,3.75
EXM024701,2026075500000247,7,CE101,Final,2026-07-09,61,B,3.00
EXM024702,2026075500000247,7,CE203,Final,2026-07-10,42,D,2.00
EXM024703,2026075500000247,7,CE221,Final,2026-07-11,95,A+,4.00
EXM024704,2026075500000247,7,CE303,Final,2026-07-12,48,C,2.25
EXM024705,2026075500000247,7,CE315,Final,2026-07-13,93,A+,4.00
EXM024801,2026085600000248,8,ECO101,Final,2026-07-10,94,A+,4.00
EXM024802,2026085600000248,8,ECO203,Final,2026-07-11,43,D,2.00
EXM024803,2026085600000248,8,ECO221,Final,2026-07-12,54,C+,2.50
EXM024804,2026085600000248,8,ECO303,Final,2026-07-13,52,C+,2.50
EXM024805,2026085600000248,8,ECO315,Final,2026-07-14,78,A,3.75
EXM024901,2026014900000249,1,CSE101,Final,2026-07-11,61,B,3.00
EXM024902,2026014900000249,1,CSE203,Final,2026-07-12,91,A+,4.00
EXM024903,2026014900000249,1,CSE211,Final,2026-07-13,94,A+,4.00
EXM024904,2026014900000249,1,CSE305,Final,2026-07-14,68,B+,3.25
EXM024905,2026014900000249,1,CSE321,Final,2026-07-15,46,C,2.25
EXM025001,2026025000000250,2,EEE101,Final,2026-07-12,47,C,2.25
EXM025002,2026025000000250,2,EEE203,Final,2026-07-13,82,A+,4.00
EXM025003,2026025000000250,2,EEE221,Final,2026-07-14,80,A+,4.00
EXM025004,2026025000000250,2,EEE303,Final,2026-07-15,51,C+,2.50
EXM025005,2026025000000250,2,EEE315,Final,2026-07-16,78,A,3.75
EXM025101,2026035100000251,3,BUS101,Final,2026-07-13,53,C+,2.50
EXM025102,2026035100000251,3,BUS203,Final,2026-07-14,45,C,2.25
EXM025103,2026035100000251,3,FIN221,Final,2026-07-15,49,C,2.25
EXM025104,2026035100000251,3,MKT301,Final,2026-07-16,62,B,3.00
EXM025105,2026035100000251,3,ACC211,Final,2026-07-17,51,C+,2.50
EXM025201,2026045200000252,4,ENG101,Final,2026-07-14,87,A+,4.00
EXM025202,2026045200000252,4,ENG205,Final,2026-07-15,93,A+,4.00
EXM025203,2026045200000252,4,ENG221,Final,2026-07-16,64,B,3.00
EXM025204,2026045200000252,4,ENG303,Final,2026-07-17,93,A+,4.00
EXM025205,2026045200000252,4,ENG315,Final,2026-07-18,62,B,3.00
EXM025301,2026055300000253,5,LAW101,Final,2026-07-15,66,B+,3.25
EXM025302,2026055300000253,5,LAW203,Final,2026-07-16,74,A-,3.50
EXM025303,2026055300000253,5,LAW221,Final,2026-07-17,96,A+,4.00
EXM025304,2026055300000253,5,LAW303,Final,2026-07-18,73,A-,3.50
EXM025305,2026055300000253,5,LAW315,Final,2026-07-19,54,C+,2.50
EXM025401,2026065400000254,6,PHR101,Final,2026-07-16,46,C,2.25
EXM025402,2026065400000254,6,PHR203,Final,2026-07-17,94,A+,4.00
EXM025403,2026065400000254,6,PHR221,Final,2026-07-18,46,C,2.25
EXM025404,2026065400000254,6,PHR303,Final,2026-07-19,77,A,3.75
EXM025405,2026065400000254,6,PHR315,Final,2026-07-20,58,B-,2.75
EXM025501,2026075500000255,7,CE101,Final,2026-07-17,62,B,3.00
EXM025502,2026075500000255,7,CE203,Final,2026-07-18,58,B-,2.75
EXM025503,2026075500000255,7,CE221,Final,2026-07-19,82,A+,4.00
EXM025504,2026075500000255,7,CE303,Final,2026-07-20,47,C,2.25
EXM025505,2026075500000255,7,CE315,Final,2026-07-21,46,C,2.25
EXM025601,2026085600000256,8,ECO101,Final,2026-07-18,61,B,3.00
EXM025602,2026085600000256,8,ECO203,Final,2026-07-19,67,B+,3.25
EXM025603,2026085600000256,8,ECO221,Final,2026-07-20,51,C+,2.50
EXM025604,2026085600000256,8,ECO303,Final,2026-07-21,83,A+,4.00
EXM025605,2026085600000256,8,ECO315,Final,2026-07-22,67,B+,3.25
EXM025701,2026014900000257,1,CSE101,Final,2026-07-19,94,A+,4.00
EXM025702,2026014900000257,1,CSE203,Final,2026-07-20,59,B-,2.75
EXM025703,2026014900000257,1,CSE211,Final,2026-07-21,68,B+,3.25
EXM025704,2026014900000257,1,CSE305,Final,2026-07-22,74,A-,3.50
EXM025705,2026014900000257,1,CSE321,Final,2026-07-23,57,B-,2.75
EXM025801,2026025000000258,2,EEE101,Final,2026-07-20,94,A+,4.00
EXM025802,2026025000000258,2,EEE203,Final,2026-07-21,60,B,3.00
EXM025803,2026025000000258,2,EEE221,Final,2026-07-22,41,D,2.00
EXM025804,2026025000000258,2,EEE303,Final,2026-07-23,70,A-,3.50
EXM025805,2026025000000258,2,EEE315,Final,2026-07-24,43,D,2.00
EXM025901,2026035100000259,3,BUS101,Final,2026-07-21,53,C+,2.50
EXM025902,2026035100000259,3,BUS203,Final,2026-07-22,52,C+,2.50
EXM025903,2026035100000259,3,FIN221,Final,2026-07-23,83,A+,4.00
EXM025904,2026035100000259,3,MKT301,Final,2026-07-24,45,C,2.25
EXM025905,2026035100000259,3,ACC211,Final,2026-07-25,96,A+,4.00
EXM026001,2026045200000260,4,ENG101,Final,2026-07-02,84,A+,4.00
EXM026002,2026045200000260,4,ENG205,Final,2026-07-03,83,A+,4.00
EXM026003,2026045200000260,4,ENG221,Final,2026-07-04,53,C+,2.50
EXM026004,2026045200000260,4,ENG303,Final,2026-07-05,63,B,3.00
EXM026005,2026045200000260,4,ENG315,Final,2026-07-06,85,A+,4.00
EXM026101,2026055300000261,5,LAW101,Final,2026-07-03,67,B+,3.25
EXM026102,2026055300000261,5,LAW203,Final,2026-07-04,92,A+,4.00
EXM026103,2026055300000261,5,LAW221,Final,2026-07-05,65,B+,3.25
EXM026104,2026055300000261,5,LAW303,Final,2026-07-06,94,A+,4.00
EXM026105,2026055300000261,5,LAW315,Final,2026-07-07,62,B,3.00
EXM026201,2026065400000262,6,PHR101,Final,2026-07-04,79,A,3.75
EXM026202,2026065400000262,6,PHR203,Final,2026-07-05,92,A+,4.00
EXM026203,2026065400000262,6,PHR221,Final,2026-07-06,84,A+,4.00
EXM026204,2026065400000262,6,PHR303,Final,2026-07-07,52,C+,2.50
EXM026205,2026065400000262,6,PHR315,Final,2026-07-08,64,B,3.00
EXM026301,2026075500000263,7,CE101,Final,2026-07-05,79,A,3.75
EXM026302,2026075500000263,7,CE203,Final,2026-07-06,60,B,3.00
EXM026303,2026075500000263,7,CE221,Final,2026-07-07,80,A+,4.00
EXM026304,2026075500000263,7,CE303,Final,2026-07-08,56,B-,2.75
EXM026305,2026075500000263,7,CE315,Final,2026-07-09,47,C,2.25
EXM026401,2026085600000264,8,ECO101,Final,2026-07-06,46,C,2.25
EXM026402,2026085600000264,8,ECO203,Final,2026-07-07,61,B,3.00
EXM026403,2026085600000264,8,ECO221,Final,2026-07-08,88,A+,4.00
EXM026404,2026085600000264,8,ECO303,Final,2026-07-09,63,B,3.00
EXM026405,2026085600000264,8,ECO315,Final,2026-07-10,43,D,2.00
EXM026501,2026014900000265,1,CSE101,Final,2026-07-07,67,B+,3.25
EXM026502,2026014900000265,1,CSE203,Final,2026-07-08,57,B-,2.75
EXM026503,2026014900000265,1,CSE211,Final,2026-07-09,85,A+,4.00
EXM026504,2026014900000265,1,CSE305,Final,2026-07-10,91,A+,4.00
EXM026505,2026014900000265,1,CSE321,Final,2026-07-11,97,A+,4.00
EXM026601,2026025000000266,2,EEE101,Final,2026-07-08,67,B+,3.25
EXM026602,2026025000000266,2,EEE203,Final,2026-07-09,40,D,2.00
EXM026603,2026025000000266,2,EEE221,Final,2026-07-10,67,B+,3.25
EXM026604,2026025000000266,2,EEE303,Final,2026-07-11,86,A+,4.00
EXM026605,2026025000000266,2,EEE315,Final,2026-07-12,64,B,3.00
EXM026701,2026035100000267,3,BUS101,Final,2026-07-09,42,D,2.00
EXM026702,2026035100000267,3,BUS203,Final,2026-07-10,57,B-,2.75
EXM026703,2026035100000267,3,FIN221,Final,2026-07-11,40,D,2.00
EXM026704,2026035100000267,3,MKT301,Final,2026-07-12,91,A+,4.00
EXM026705,2026035100000267,3,ACC211,Final,2026-07-13,83,A+,4.00
EXM026801,2026045200000268,4,ENG101,Final,2026-07-10,50,C+,2.50
EXM026802,2026045200000268,4,ENG205,Final,2026-07-11,69,B+,3.25
EXM026803,2026045200000268,4,ENG221,Final,2026-07-12,57,B-,2.75
EXM026804,2026045200000268,4,ENG303,Final,2026-07-13,68,B+,3.25
EXM026805,2026045200000268,4,ENG315,Final,2026-07-14,48,C,2.25
EXM026901,2026055300000269,5,LAW101,Final,2026-07-11,97,A+,4.00
EXM026902,2026055300000269,5,LAW203,Final,2026-07-12,79,A,3.75
EXM026903,2026055300000269,5,LAW221,Final,2026-07-13,60,B,3.00
EXM026904,2026055300000269,5,LAW303,Final,2026-07-14,97,A+,4.00
EXM026905,2026055300000269,5,LAW315,Final,2026-07-15,67,B+,3.25
EXM027001,2026065400000270,6,PHR101,Final,2026-07-12,92,A+,4.00
EXM027002,2026065400000270,6,PHR203,Final,2026-07-13,47,C,2.25
EXM027003,2026065400000270,6,PHR221,Final,2026-07-14,69,B+,3.25
EXM027004,2026065400000270,6,PHR303,Final,2026-07-15,55,B-,2.75
EXM027005,2026065400000270,6,PHR315,Final,2026-07-16,40,D,2.00
EXM027101,2026075500000271,7,CE101,Final,2026-07-13,68,B+,3.25
EXM027102,2026075500000271,7,CE203,Final,2026-07-14,61,B,3.00
EXM027103,2026075500000271,7,CE221,Final,2026-07-15,50,C+,2.50
EXM027104,2026075500000271,7,CE303,Final,2026-07-16,46,C,2.25
EXM027105,2026075500000271,7,CE315,Final,2026-07-17,62,B,3.00
EXM027201,2026085600000272,8,ECO101,Final,2026-07-14,81,A+,4.00
EXM027202,2026085600000272,8,ECO203,Final,2026-07-15,77,A,3.75
EXM027203,2026085600000272,8,ECO221,Final,2026-07-16,76,A,3.75
EXM027204,2026085600000272,8,ECO303,Final,2026-07-17,93,A+,4.00
EXM027205,2026085600000272,8,ECO315,Final,2026-07-18,62,B,3.00
EXM027301,2026014900000273,1,CSE101,Final,2026-07-15,57,B-,2.75
EXM027302,2026014900000273,1,CSE203,Final,2026-07-16,82,A+,4.00
EXM027303,2026014900000273,1,CSE211,Final,2026-07-17,85,A+,4.00
EXM027304,2026014900000273,1,CSE305,Final,2026-07-18,67,B+,3.25
EXM027305,2026014900000273,1,CSE321,Final,2026-07-19,65,B+,3.25
EXM027401,2026025000000274,2,EEE101,Final,2026-07-16,76,A,3.75
EXM027402,2026025000000274,2,EEE203,Final,2026-07-17,54,C+,2.50
EXM027403,2026025000000274,2,EEE221,Final,2026-07-18,75,A,3.75
EXM027404,2026025000000274,2,EEE303,Final,2026-07-19,44,D,2.00
EXM027405,2026025000000274,2,EEE315,Final,2026-07-20,84,A+,4.00
EXM027501,2026035100000275,3,BUS101,Final,2026-07-17,85,A+,4.00
EXM027502,2026035100000275,3,BUS203,Final,2026-07-18,54,C+,2.50
EXM027503,2026035100000275,3,FIN221,Final,2026-07-19,48,C,2.25
EXM027504,2026035100000275,3,MKT301,Final,2026-07-20,40,D,2.00
EXM027505,2026035100000275,3,ACC211,Final,2026-07-21,69,B+,3.25
EXM027601,2026045200000276,4,ENG101,Final,2026-07-18,66,B+,3.25
EXM027602,2026045200000276,4,ENG205,Final,2026-07-19,93,A+,4.00
EXM027603,2026045200000276,4,ENG221,Final,2026-07-20,97,A+,4.00
EXM027604,2026045200000276,4,ENG303,Final,2026-07-21,59,B-,2.75
EXM027605,2026045200000276,4,ENG315,Final,2026-07-22,51,C+,2.50
EXM027701,2026055300000277,5,LAW101,Final,2026-07-19,86,A+,4.00
EXM027702,2026055300000277,5,LAW203,Final,2026-07-20,47,C,2.25
EXM027703,2026055300000277,5,LAW221,Final,2026-07-21,63,B,3.00
EXM027704,2026055300000277,5,LAW303,Final,2026-07-22,87,A+,4.00
EXM027705,2026055300000277,5,LAW315,Final,2026-07-23,81,A+,4.00
EXM027801,2026065400000278,6,PHR101,Final,2026-07-20,44,D,2.00
EXM027802,2026065400000278,6,PHR203,Final,2026-07-21,64,B,3.00
EXM027803,2026065400000278,6,PHR221,Final,2026-07-22,76,A,3.75
EXM027804,2026065400000278,6,PHR303,Final,2026-07-23,65,B+,3.25
EXM027805,2026065400000278,6,PHR315,Final,2026-07-24,96,A+,4.00
EXM027901,2026075500000279,7,CE101,Final,2026-07-21,46,C,2.25
EXM027902,2026075500000279,7,CE203,Final,2026-07-22,57,B-,2.75
EXM027903,2026075500000279,7,CE221,Final,2026-07-23,70,A-,3.50
EXM027904,2026075500000279,7,CE303,Final,2026-07-24,53,C+,2.50
EXM027905,2026075500000279,7,CE315,Final,2026-07-25,40,D,2.00
EXM028001,2026085600000280,8,ECO101,Final,2026-07-02,64,B,3.00
EXM028002,2026085600000280,8,ECO203,Final,2026-07-03,45,C,2.25
EXM028003,2026085600000280,8,ECO221,Final,2026-07-04,55,B-,2.75
EXM028004,2026085600000280,8,ECO303,Final,2026-07-05,61,B,3.00
EXM028005,2026085600000280,8,ECO315,Final,2026-07-06,88,A+,4.00
EXM028101,2026014900000281,1,CSE101,Final,2026-07-03,63,B,3.00
EXM028102,2026014900000281,1,CSE203,Final,2026-07-04,87,A+,4.00
EXM028103,2026014900000281,1,CSE211,Final,2026-07-05,40,D,2.00
EXM028104,2026014900000281,1,CSE305,Final,2026-07-06,96,A+,4.00
EXM028105,2026014900000281,1,CSE321,Final,2026-07-07,58,B-,2.75
EXM028201,2026025000000282,2,EEE101,Final,2026-07-04,51,C+,2.50
EXM028202,2026025000000282,2,EEE203,Final,2026-07-05,61,B,3.00
EXM028203,2026025000000282,2,EEE221,Final,2026-07-06,84,A+,4.00
EXM028204,2026025000000282,2,EEE303,Final,2026-07-07,91,A+,4.00
EXM028205,2026025000000282,2,EEE315,Final,2026-07-08,42,D,2.00
EXM028301,2026035100000283,3,BUS101,Final,2026-07-05,51,C+,2.50
EXM028302,2026035100000283,3,BUS203,Final,2026-07-06,51,C+,2.50
EXM028303,2026035100000283,3,FIN221,Final,2026-07-07,44,D,2.00
EXM028304,2026035100000283,3,MKT301,Final,2026-07-08,54,C+,2.50
EXM028305,2026035100000283,3,ACC211,Final,2026-07-09,80,A+,4.00
EXM028401,2026045200000284,4,ENG101,Final,2026-07-06,64,B,3.00
EXM028402,2026045200000284,4,ENG205,Final,2026-07-07,71,A-,3.50
EXM028403,2026045200000284,4,ENG221,Final,2026-07-08,74,A-,3.50
EXM028404,2026045200000284,4,ENG303,Final,2026-07-09,78,A,3.75
EXM028405,2026045200000284,4,ENG315,Final,2026-07-10,96,A+,4.00
EXM028501,2026055300000285,5,LAW101,Final,2026-07-07,96,A+,4.00
EXM028502,2026055300000285,5,LAW203,Final,2026-07-08,72,A-,3.50
EXM028503,2026055300000285,5,LAW221,Final,2026-07-09,55,B-,2.75
EXM028504,2026055300000285,5,LAW303,Final,2026-07-10,83,A+,4.00
EXM028505,2026055300000285,5,LAW315,Final,2026-07-11,60,B,3.00
EXM028601,2026065400000286,6,PHR101,Final,2026-07-08,92,A+,4.00
EXM028602,2026065400000286,6,PHR203,Final,2026-07-09,84,A+,4.00
EXM028603,2026065400000286,6,PHR221,Final,2026-07-10,69,B+,3.25
EXM028604,2026065400000286,6,PHR303,Final,2026-07-11,70,A-,3.50
EXM028605,2026065400000286,6,PHR315,Final,2026-07-12,95,A+,4.00
EXM028701,2026075500000287,7,CE101,Final,2026-07-09,50,C+,2.50
EXM028702,2026075500000287,7,CE203,Final,2026-07-10,66,B+,3.25
EXM028703,2026075500000287,7,CE221,Final,2026-07-11,83,A+,4.00
EXM028704,2026075500000287,7,CE303,Final,2026-07-12,78,A,3.75
EXM028705,2026075500000287,7,CE315,Final,2026-07-13,90,A+,4.00
EXM028801,2026085600000288,8,ECO101,Final,2026-07-10,89,A+,4.00
EXM028802,2026085600000288,8,ECO203,Final,2026-07-11,88,A+,4.00
EXM028803,2026085600000288,8,ECO221,Final,2026-07-12,63,B,3.00
EXM028804,2026085600000288,8,ECO303,Final,2026-07-13,91,A+,4.00
EXM028805,2026085600000288,8,ECO315,Final,2026-07-14,51,C+,2.50
EXM028901,2026014900000289,1,CSE101,Final,2026-07-11,46,C,2.25
EXM028902,2026014900000289,1,CSE203,Final,2026-07-12,44,D,2.00
EXM028903,2026014900000289,1,CSE211,Final,2026-07-13,85,A+,4.00
EXM028904,2026014900000289,1,CSE305,Final,2026-07-14,93,A+,4.00
EXM028905,2026014900000289,1,CSE321,Final,2026-07-15,60,B,3.00
EXM029001,2026025000000290,2,EEE101,Final,2026-07-12,81,A+,4.00
EXM029002,2026025000000290,2,EEE203,Final,2026-07-13,85,A+,4.00
EXM029003,2026025000000290,2,EEE221,Final,2026-07-14,46,C,2.25
EXM029004,2026025000000290,2,EEE303,Final,2026-07-15,88,A+,4.00
EXM029005,2026025000000290,2,EEE315,Final,2026-07-16,73,A-,3.50
EXM029101,2026035100000291,3,BUS101,Final,2026-07-13,54,C+,2.50
EXM029102,2026035100000291,3,BUS203,Final,2026-07-14,55,B-,2.75
EXM029103,2026035100000291,3,FIN221,Final,2026-07-15,74,A-,3.50
EXM029104,2026035100000291,3,MKT301,Final,2026-07-16,80,A+,4.00
EXM029105,2026035100000291,3,ACC211,Final,2026-07-17,88,A+,4.00
EXM029201,2026045200000292,4,ENG101,Final,2026-07-14,57,B-,2.75
EXM029202,2026045200000292,4,ENG205,Final,2026-07-15,60,B,3.00
EXM029203,2026045200000292,4,ENG221,Final,2026-07-16,79,A,3.75
EXM029204,2026045200000292,4,ENG303,Final,2026-07-17,79,A,3.75
EXM029205,2026045200000292,4,ENG315,Final,2026-07-18,44,D,2.00
EXM029301,2026055300000293,5,LAW101,Final,2026-07-15,68,B+,3.25
EXM029302,2026055300000293,5,LAW203,Final,2026-07-16,54,C+,2.50
EXM029303,2026055300000293,5,LAW221,Final,2026-07-17,83,A+,4.00
EXM029304,2026055300000293,5,LAW303,Final,2026-07-18,43,D,2.00
EXM029305,2026055300000293,5,LAW315,Final,2026-07-19,76,A,3.75
EXM029401,2026065400000294,6,PHR101,Final,2026-07-16,50,C+,2.50
EXM029402,2026065400000294,6,PHR203,Final,2026-07-17,54,C+,2.50
EXM029403,2026065400000294,6,PHR221,Final,2026-07-18,49,C,2.25
EXM029404,2026065400000294,6,PHR303,Final,2026-07-19,79,A,3.75
EXM029405,2026065400000294,6,PHR315,Final,2026-07-20,91,A+,4.00
EXM029501,2026075500000295,7,CE101,Final,2026-07-17,75,A,3.75
EXM029502,2026075500000295,7,CE203,Final,2026-07-18,80,A+,4.00
EXM029503,2026075500000295,7,CE221,Final,2026-07-19,87,A+,4.00
EXM029504,2026075500000295,7,CE303,Final,2026-07-20,95,A+,4.00
EXM029505,2026075500000295,7,CE315,Final,2026-07-21,86,A+,4.00
EXM029601,2026085600000296,8,ECO101,Final,2026-07-18,62,B,3.00
EXM029602,2026085600000296,8,ECO203,Final,2026-07-19,72,A-,3.50
EXM029603,2026085600000296,8,ECO221,Final,2026-07-20,61,B,3.00
EXM029604,2026085600000296,8,ECO303,Final,2026-07-21,46,C,2.25
EXM029605,2026085600000296,8,ECO315,Final,2026-07-22,69,B+,3.25
EXM029701,2026014900000297,1,CSE101,Final,2026-07-19,53,C+,2.50
EXM029702,2026014900000297,1,CSE203,Final,2026-07-20,51,C+,2.50
EXM029703,2026014900000297,1,CSE211,Final,2026-07-21,91,A+,4.00
EXM029704,2026014900000297,1,CSE305,Final,2026-07-22,51,C+,2.50
EXM029705,2026014900000297,1,CSE321,Final,2026-07-23,55,B-,2.75
EXM029801,2026025000000298,2,EEE101,Final,2026-07-20,72,A-,3.50
EXM029802,2026025000000298,2,EEE203,Final,2026-07-21,56,B-,2.75
EXM029803,2026025000000298,2,EEE221,Final,2026-07-22,79,A,3.75
EXM029804,2026025000000298,2,EEE303,Final,2026-07-23,41,D,2.00
EXM029805,2026025000000298,2,EEE315,Final,2026-07-24,71,A-,3.50
EXM029901,2026035100000299,3,BUS101,Final,2026-07-21,93,A+,4.00
EXM029902,2026035100000299,3,BUS203,Final,2026-07-22,40,D,2.00
EXM029903,2026035100000299,3,FIN221,Final,2026-07-23,87,A+,4.00
EXM029904,2026035100000299,3,MKT301,Final,2026-07-24,82,A+,4.00
EXM029905,2026035100000299,3,ACC211,Final,2026-07-25,59,B-,2.75
EXM030001,2026045200000300,4,ENG101,Final,2026-07-02,72,A-,3.50
